frame,left_foot_x,left_foot_y,right_foot_x,right_foot_y,left_toe_x,left_toe_y,right_toe_x,right_toe_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y,time_s
118,0.3791768550872803,0.7422875165939331,0.455685555934906,0.7237514853477478,0.4074634611606598,0.764461874961853,0.4863879680633545,0.7488234639167786,0.403595507144928,0.4840626120567322,0.40913769602775574,0.4826478064060211,3.937266666666667
119,0.3772523105144501,0.7429593801498413,0.45742321014404297,0.7254315614700317,0.40386027097702026,0.7653861045837402,0.4902772307395935,0.7492073774337769,0.4030972123146057,0.48411470651626587,0.40897464752197266,0.48291611671447754,3.9706333333333332
120,0.3757342994213104,0.7428168058395386,0.46075162291526794,0.7282938361167908,0.40126317739486694,0.7652171850204468,0.49455559253692627,0.7463365197181702,0.40299347043037415,0.4838617742061615,0.4089360237121582,0.48268598318099976,4.0040000000000004
121,0.3733096420764923,0.7425921559333801,0.46310853958129883,0.72821444272995,0.39942649006843567,0.7651591300964355,0.49700599908828735,0.7431668043136597,0.40299052000045776,0.4839736521244049,0.4089657664299011,0.4837923049926758,4.037366666666666
122,0.3714194595813751,0.7424822449684143,0.4675423502922058,0.7285783290863037,0.3990449607372284,0.7653290629386902,0.505733847618103,0.7437649965286255,0.4030727744102478,0.4849097430706024,0.40903371572494507,0.4853275418281555,4.070733333333333
123,0.37016561627388,0.7423929572105408,0.47121894359588623,0.7283924221992493,0.39412644505500793,0.7652410864830017,0.5087469220161438,0.7430184483528137,0.40306609869003296,0.48536133766174316,0.409316748380661,0.4862818419933319,4.1041
124,0.3672047257423401,0.7425570487976074,0.4750703275203705,0.7277066111564636,0.3909476101398468,0.7653390169143677,0.510012149810791,0.7420167326927185,0.40303829312324524,0.48644959926605225,0.40928328037261963,0.4876174032688141,4.137466666666667
125,0.3652496933937073,0.7430761456489563,0.47797295451164246,0.7276296019554138,0.3884422481060028,0.7657370567321777,0.5145061612129211,0.7394070029258728,0.4030390977859497,0.4891962707042694,0.40912699699401855,0.4905855059623718,4.170833333333333
126,0.36234062910079956,0.7433153986930847,0.4800633192062378,0.7269759774208069,0.38645872473716736,0.7663201093673706,0.5173712372779846,0.7359712719917297,0.40303629636764526,0.4895220398902893,0.40806737542152405,0.4908834993839264,4.2042
127,0.35912024974823,0.7444848418235779,0.4840041399002075,0.726910412311554,0.3862312138080597,0.767306387424469,0.5200005173683167,0.7341465353965759,0.4029485583305359,0.491240918636322,0.40806588530540466,0.49226051568984985,4.237566666666667
128,0.3568170964717865,0.7456241846084595,0.48551785945892334,0.7272136807441711,0.3837830424308777,0.7682902812957764,0.522027850151062,0.7305837273597717,0.4029952585697174,0.4907679259777069,0.4076273739337921,0.4916197955608368,4.270933333333334
129,0.354351669549942,0.7455033659934998,0.4873739778995514,0.7271868586540222,0.3810073733329773,0.768204927444458,0.5232828259468079,0.7280929088592529,0.4031601846218109,0.4904201030731201,0.40750083327293396,0.4913939833641052,4.3043000000000005
130,0.3525809049606323,0.7454652786254883,0.4865727126598358,0.7268576622009277,0.37975361943244934,0.7681284546852112,0.521260678768158,0.7259291410446167,0.403213232755661,0.49017977714538574,0.407500684261322,0.4914109408855438,4.337666666666666
131,0.3505427837371826,0.7453717589378357,0.48687994480133057,0.7270399928092957,0.37692785263061523,0.7680872678756714,0.5226879715919495,0.7270625233650208,0.40371158719062805,0.49001210927963257,0.40743184089660645,0.4914151728153229,4.371033333333333
132,0.34887540340423584,0.7453441023826599,0.4867991507053375,0.7279770970344543,0.37523898482322693,0.7680667638778687,0.5236902832984924,0.7281548976898193,0.40481895208358765,0.49021124839782715,0.4074220359325409,0.49240365624427795,4.4044
133,0.3472897708415985,0.74512779712677,0.48597005009651184,0.7304247617721558,0.3739541471004486,0.7680230736732483,0.522396981716156,0.7296818494796753,0.4049614369869232,0.4912010431289673,0.4081505537033081,0.4940320551395416,4.437766666666667
134,0.34633907675743103,0.7451026439666748,0.48524972796440125,0.7332187294960022,0.3708582818508148,0.768283486366272,0.521527111530304,0.7350902557373047,0.4052281081676483,0.4929121136665344,0.40941599011421204,0.49614837765693665,4.471133333333333
135,0.3439980447292328,0.7447514533996582,0.48458656668663025,0.7340759038925171,0.3695830702781677,0.7698714137077332,0.5207063555717468,0.7382398247718811,0.40606680512428284,0.49364280700683594,0.40980061888694763,0.4970359802246094,4.5045
136,0.3426316976547241,0.7436646819114685,0.4841691553592682,0.7353264093399048,0.3684966564178467,0.7706301808357239,0.5201852917671204,0.7418528199195862,0.4063238799571991,0.49387332797050476,0.41028258204460144,0.49723467230796814,4.537866666666667
137,0.3413831889629364,0.7436549067497253,0.4836612045764923,0.7366493940353394,0.3684043884277344,0.7716690897941589,0.519680917263031,0.7455359101295471,0.407028466463089,0.4937409460544586,0.4103838801383972,0.4969424307346344,4.571233333333334
138,0.34071627259254456,0.7434243559837341,0.4830322861671448,0.7379797101020813,0.367375910282135,0.7723472118377686,0.5184457302093506,0.748210072517395,0.40783628821372986,0.4939306676387787,0.41066625714302063,0.4967793822288513,4.6046000000000005
139,0.33940842747688293,0.741821825504303,0.4819532036781311,0.7387022376060486,0.3653518259525299,0.7725011110305786,0.5171279311180115,0.7525343298912048,0.4106167256832123,0.4940139353275299,0.41161859035491943,0.49667906761169434,4.637966666666666
140,0.33871328830718994,0.740576446056366,0.4790712296962738,0.738589882850647,0.36408835649490356,0.7734768390655518,0.5148434042930603,0.7544211149215698,0.41227254271507263,0.49395909905433655,0.41247546672821045,0.49665510654449463,4.671333333333333
141,0.33851343393325806,0.7365574836730957,0.4769105315208435,0.7388156056404114,0.3653223216533661,0.7713342308998108,0.5131526589393616,0.7552095055580139,0.41424497961997986,0.49391496181488037,0.4130290448665619,0.49656590819358826,4.7047
142,0.3379097878932953,0.7327291369438171,0.4736196994781494,0.738715648651123,0.36080095171928406,0.7709799408912659,0.5122802257537842,0.7581372857093811,0.41657426953315735,0.4939367175102234,0.4143851101398468,0.4968383312225342,4.738066666666667
143,0.4052816927433014,0.7219557762145996,0.4041482210159302,0.7479342818260193,0.4357333183288574,0.7504250407218933,0.42997363209724426,0.7867546081542969,0.41811299324035645,0.493925541639328,0.4150697588920593,0.49679261445999146,4.771433333333333
144,0.3513416051864624,0.7234503626823425,0.4363325536251068,0.7443209886550903,0.3650782108306885,0.760868489742279,0.48059701919555664,0.7799407243728638,0.41759374737739563,0.49393430352211,0.416035532951355,0.49677005410194397,4.8048
145,0.339740127325058,0.7220872044563293,0.4430624842643738,0.7439623475074768,0.3536381423473358,0.7672253847122192,0.4933318495750427,0.7751553058624268,0.4169246256351471,0.49399644136428833,0.41687238216400146,0.4967321753501892,4.838166666666667
146,0.3375561237335205,0.7199317216873169,0.4490048289299011,0.7413493394851685,0.350284218788147,0.7684592008590698,0.4961325526237488,0.773044764995575,0.41765856742858887,0.4944888949394226,0.41830411553382874,0.4968285858631134,4.871533333333334
147,0.33785128593444824,0.7164276242256165,0.45451492071151733,0.739478588104248,0.34926724433898926,0.7686331868171692,0.4965622127056122,0.770706057548523,0.4180895984172821,0.4945096969604492,0.41934096813201904,0.4970930218696594,4.9049000000000005
148,0.3385877013206482,0.7126425504684448,0.4560478627681732,0.738469123840332,0.34854164719581604,0.768642246723175,0.4976433217525482,0.7680951356887817,0.41940805315971375,0.49379295110702515,0.4209076464176178,0.4967661499977112,4.938266666666666
149,0.33974146842956543,0.7076548337936401,0.45773959159851074,0.7370591759681702,0.3472413718700409,0.7686034440994263,0.49803897738456726,0.7660203576087952,0.4196798503398895,0.49049487709999084,0.42196521162986755,0.49264150857925415,4.971633333333333
150,0.3404727280139923,0.7061140537261963,0.45973947644233704,0.7346528768539429,0.3470461964607239,0.7683761119842529,0.49673062562942505,0.764427900314331,0.41966313123703003,0.48846831917762756,0.4230799078941345,0.49143001437187195,5.005
151,0.3434251546859741,0.7030552625656128,0.46097657084465027,0.7332735657691956,0.34690335392951965,0.7683954834938049,0.49602851271629333,0.7640858888626099,0.42048513889312744,0.4876484274864197,0.42310380935668945,0.4903579354286194,5.038366666666667
152,0.3453061282634735,0.7015306353569031,0.46074461936950684,0.7314631342887878,0.34604254364967346,0.7677208781242371,0.4930388033390045,0.763569176197052,0.4205464720726013,0.4858323633670807,0.4236539602279663,0.48800772428512573,5.071733333333333
153,0.3485046625137329,0.6987725496292114,0.46061551570892334,0.730140209197998,0.3478653132915497,0.7662827372550964,0.48927387595176697,0.7634115815162659,0.42135143280029297,0.484965056180954,0.42360204458236694,0.48669734597206116,5.1051
154,0.35094153881073,0.6986274719238281,0.4575614035129547,0.7313854098320007,0.3488149046897888,0.7643124461174011,0.4863321781158447,0.7641768455505371,0.4218670427799225,0.4848741888999939,0.4251601994037628,0.4864104092121124,5.138466666666667
155,0.3533453345298767,0.696457028388977,0.45625314116477966,0.7316761016845703,0.34990009665489197,0.7642657160758972,0.485275536775589,0.7638823390007019,0.4217933714389801,0.48474156856536865,0.4263134002685547,0.485371857881546,5.171833333333334
156,0.3566671311855316,0.6926828622817993,0.45304661989212036,0.7323187589645386,0.3530646860599518,0.7603632807731628,0.48417335748672485,0.7636551856994629,0.4216262102127075,0.4839573800563812,0.42600923776626587,0.48358631134033203,5.2052000000000005
157,0.3629487156867981,0.6917464733123779,0.45066213607788086,0.7320634722709656,0.4021631181240082,0.7580346465110779,0.48041072487831116,0.7621204853057861,0.4217495322227478,0.4834177792072296,0.4256606996059418,0.4825928509235382,5.238566666666666
158,0.3636592924594879,0.6918812394142151,0.4492299556732178,0.731440007686615,0.3830794394016266,0.7566829919815063,0.47828930616378784,0.7613120675086975,0.4215228259563446,0.48305314779281616,0.4254774749279022,0.4822652339935303,5.271933333333333
159,0.3651830554008484,0.6910818815231323,0.4480184316635132,0.7305830121040344,0.37459859251976013,0.7552154064178467,0.47632911801338196,0.759154200553894,0.4210352599620819,0.48261305689811707,0.42541298270225525,0.48160862922668457,5.3053
160,0.36597001552581787,0.6912091970443726,0.4453810155391693,0.7308293581008911,0.37417933344841003,0.7549246549606323,0.4747520387172699,0.7585586905479431,0.41949325799942017,0.4822194278240204,0.42478257417678833,0.4809597134590149,5.338666666666667
161,0.37263596057891846,0.6913264393806458,0.4403544068336487,0.7314602136611938,0.3800317943096161,0.7518054246902466,0.47178542613983154,0.758557915687561,0.4191623032093048,0.4814416468143463,0.42432039976119995,0.48030829429626465,5.372033333333333
162,0.37759774923324585,0.6912930607795715,0.4374653995037079,0.7353217005729675,0.38714471459388733,0.7515570521354675,0.4706726670265198,0.7595503926277161,0.4191582202911377,0.47807222604751587,0.42365363240242004,0.47784069180488586,5.4054
163,0.37954285740852356,0.691715657711029,0.4353318214416504,0.7393357157707214,0.3902701735496521,0.7513987421989441,0.4689823091030121,0.7617256045341492,0.4187549948692322,0.47795236110687256,0.423472136259079,0.47793343663215637,5.438766666666667
164,0.3835669457912445,0.6918888092041016,0.432881236076355,0.7388913035392761,0.39563092589378357,0.7517364621162415,0.4644552171230316,0.7616749405860901,0.41874757409095764,0.4775973856449127,0.4226570725440979,0.477579802274704,5.472133333333334
165,0.3911735415458679,0.6996421217918396,0.4325252175331116,0.7385885715484619,0.4032694697380066,0.7521074414253235,0.46346569061279297,0.7617688775062561,0.4178466200828552,0.47753384709358215,0.4221089482307434,0.4771542251110077,5.5055000000000005
166,0.39336100220680237,0.702002227306366,0.43197688460350037,0.738086998462677,0.4045872390270233,0.7527090907096863,0.45928141474723816,0.7621668577194214,0.41726961731910706,0.4776870608329773,0.421305775642395,0.4773758053779602,5.538866666666666
167,0.39932647347450256,0.7047884464263916,0.42899736762046814,0.7354820966720581,0.4073511064052582,0.7509123682975769,0.4562452733516693,0.7618987560272217,0.4170909821987152,0.4778265655040741,0.42001569271087646,0.4775361120700836,5.572233333333333
168,0.40367743372917175,0.711683988571167,0.42862147092819214,0.7311802506446838,0.41830313205718994,0.7512995600700378,0.45437708497047424,0.7605313062667847,0.41672685742378235,0.4777700901031494,0.4201184809207916,0.47733625769615173,5.6056
169,0.40772077441215515,0.7126629948616028,0.42838865518569946,0.7286873459815979,0.43058520555496216,0.7428406476974487,0.45703330636024475,0.7534376382827759,0.41639554500579834,0.4748275876045227,0.4202004373073578,0.4748365879058838,5.638966666666667
170,0.40922942757606506,0.7111818194389343,0.42672279477119446,0.7226577401161194,0.43372949957847595,0.7355707287788391,0.4560662508010864,0.752597451210022,0.41636234521865845,0.47296011447906494,0.4202175438404083,0.47318577766418457,5.6723333333333334
171,0.4138643145561218,0.7119352221488953,0.42548149824142456,0.723796546459198,0.4331616759300232,0.7360000610351562,0.45299607515335083,0.7525143623352051,0.41553768515586853,0.4721555709838867,0.42024675011634827,0.4729815423488617,5.7057
172,0.4196004271507263,0.7158940434455872,0.4222891628742218,0.7244795560836792,0.4411851465702057,0.7377294301986694,0.4510525166988373,0.752811849117279,0.4155882000923157,0.4717453420162201,0.42020124197006226,0.47281378507614136,5.739066666666667
173,0.41957882046699524,0.7191978693008423,0.4210452437400818,0.7243386507034302,0.4443870782852173,0.7386139035224915,0.45012167096138,0.7530542612075806,0.41570308804512024,0.4710041284561157,0.4202309250831604,0.47208350896835327,5.772433333333334
174,0.4174729883670807,0.72054123878479,0.42290472984313965,0.7234652638435364,0.44132789969444275,0.7387827634811401,0.4495795965194702,0.752741277217865,0.4160614311695099,0.4698527157306671,0.4209609925746918,0.47028976678848267,5.8058000000000005
175,0.41818973422050476,0.7194182872772217,0.4237793982028961,0.7222891449928284,0.44250407814979553,0.7398779392242432,0.45083752274513245,0.751815676689148,0.41596120595932007,0.46841341257095337,0.4214131534099579,0.46814078092575073,5.839166666666666
176,0.4160250425338745,0.7215748429298401,0.42439034581184387,0.726793110370636,0.44460025429725647,0.7414842247962952,0.45166680216789246,0.7520580887794495,0.41618070006370544,0.4680725634098053,0.4216678738594055,0.46711236238479614,5.872533333333333
177,0.41447514295578003,0.7254761457443237,0.4264756739139557,0.7253262400627136,0.445217102766037,0.7452304363250732,0.4540218412876129,0.7526217699050903,0.4165472090244293,0.4680171310901642,0.4218418002128601,0.4666934609413147,5.9059
178,0.41363033652305603,0.7266277074813843,0.42555007338523865,0.7244672775268555,0.4422159790992737,0.7483431696891785,0.4581826627254486,0.7527222633361816,0.41766101121902466,0.4680995047092438,0.42192167043685913,0.4670572280883789,5.939266666666667
179,0.4150407910346985,0.7256491780281067,0.42569872736930847,0.7244866490364075,0.44576945900917053,0.7482988238334656,0.4580371379852295,0.7528168559074402,0.4191679358482361,0.46863675117492676,0.42197927832603455,0.4678812026977539,5.9726333333333335
180,0.4345124065876007,0.7254182696342468,0.4066413938999176,0.7298007011413574,0.4652285575866699,0.7458659410476685,0.4326658844947815,0.760132908821106,0.4229710102081299,0.46872442960739136,0.4209043085575104,0.4690578579902649,6.006
181,0.43848055601119995,0.7235699892044067,0.3985883891582489,0.7357909679412842,0.4665354788303375,0.7458726167678833,0.42582789063453674,0.7632735371589661,0.42613333463668823,0.4687648415565491,0.41940298676490784,0.4706366956233978,6.039366666666667
182,0.4485338032245636,0.7187598347663879,0.39536330103874207,0.7399734258651733,0.48123547434806824,0.7368955612182617,0.42415565252304077,0.7643687725067139,0.42655736207962036,0.46951624751091003,0.41899898648262024,0.47234684228897095,6.072733333333334
183,0.4545964002609253,0.7181832194328308,0.3931582272052765,0.7395996451377869,0.4911800026893616,0.7345300912857056,0.41979554295539856,0.7644057273864746,0.4284631907939911,0.47123345732688904,0.4175848364830017,0.4751252233982086,6.1061000000000005
184,0.45875176787376404,0.7164502143859863,0.3909457325935364,0.7392628788948059,0.49799561500549316,0.7295452952384949,0.4171536862850189,0.7647382020950317,0.42866918444633484,0.47393640875816345,0.4170946180820465,0.478329598903656,6.139466666666666
185,0.46467727422714233,0.7145653367042542,0.38881078362464905,0.7402662038803101,0.5022897124290466,0.7252915501594543,0.41517865657806396,0.7650063633918762,0.4280957281589508,0.47515419125556946,0.41688695549964905,0.47974899411201477,6.172833333333333
186,0.47201958298683167,0.7154455184936523,0.3849131762981415,0.7427014708518982,0.5086729526519775,0.7267348766326904,0.412922739982605,0.7677797675132751,0.42808422446250916,0.4761529564857483,0.41674697399139404,0.4807485342025757,6.2062
187,0.4723230004310608,0.7138362526893616,0.38260984420776367,0.7430340647697449,0.5068547129631042,0.7227374911308289,0.40963566303253174,0.7682119011878967,0.42768704891204834,0.479480504989624,0.4167746603488922,0.48413968086242676,6.239566666666667
188,0.470424622297287,0.7100173234939575,0.38291341066360474,0.7427255511283875,0.49730128049850464,0.7188774943351746,0.4087911546230316,0.7682280540466309,0.4272293746471405,0.48298001289367676,0.41683831810951233,0.4865047037601471,6.2729333333333335
189,0.476955384016037,0.7098891139030457,0.3795401155948639,0.7438040971755981,0.5113964676856995,0.7174239754676819,0.40693747997283936,0.7700351476669312,0.4271908402442932,0.4831349551677704,0.41689780354499817,0.48674851655960083,6.3063
190,0.4776269793510437,0.7089295387268066,0.376422256231308,0.7435988187789917,0.514621913433075,0.7158790826797485,0.4040495753288269,0.7706670165061951,0.427022784948349,0.4825517237186432,0.41691961884498596,0.48598456382751465,6.339666666666667
191,0.48365625739097595,0.7090386748313904,0.3742656707763672,0.7438421249389648,0.5215072631835938,0.7160942554473877,0.40173783898353577,0.770399808883667,0.4264810085296631,0.4820960462093353,0.4169512093067169,0.48554283380508423,6.373033333333334
192,0.48261895775794983,0.7086170315742493,0.37232857942581177,0.7441356778144836,0.5198411345481873,0.712311327457428,0.4019095301628113,0.7706385254859924,0.42508092522621155,0.48182329535484314,0.4170055389404297,0.4853530526161194,6.4064000000000005
193,0.48677098751068115,0.7098206281661987,0.3700515329837799,0.7439745664596558,0.5252568125724792,0.7125463485717773,0.399401992559433,0.7706059217453003,0.4243975877761841,0.4819088578224182,0.4170182943344116,0.48536163568496704,6.439766666666666
194,0.48676037788391113,0.7100537419319153,0.3686918020248413,0.7438746094703674,0.5217231512069702,0.7138622403144836,0.39593881368637085,0.7706440687179565,0.4234139025211334,0.4837985634803772,0.41703397035598755,0.4865841567516327,6.473133333333333
195,0.48887425661087036,0.7108127474784851,0.368472158908844,0.7430020570755005,0.5246519446372986,0.7140992879867554,0.3934498429298401,0.7705549597740173,0.42300108075141907,0.484566867351532,0.4170443117618561,0.4868594706058502,6.5065
196,0.4915512502193451,0.713887095451355,0.36655786633491516,0.7426433563232422,0.5271440744400024,0.7137799263000488,0.3911815881729126,0.7705036401748657,0.42302340269088745,0.4865681827068329,0.4170251786708832,0.4891924560070038,6.539866666666667
197,0.4905039668083191,0.714842677116394,0.3643897771835327,0.7424536347389221,0.5268505811691284,0.7142265439033508,0.3894132375717163,0.7710290551185608,0.4231182038784027,0.48747608065605164,0.41701433062553406,0.49109023809432983,6.5732333333333335
198,0.4907236397266388,0.7168502807617188,0.3618301451206207,0.74212247133255,0.5275934934616089,0.7149288058280945,0.3888706564903259,0.7715792059898376,0.42317995429039,0.4874092638492584,0.4170211851596832,0.4916444420814514,6.6066
199,0.4892161786556244,0.7167419791221619,0.35991930961608887,0.7415248155593872,0.5264206528663635,0.7157432436943054,0.3871835470199585,0.7718188762664795,0.4234550893306732,0.4874522387981415,0.41715484857559204,0.492451936006546,6.639966666666667
200,0.48835504055023193,0.7167844772338867,0.35806283354759216,0.7411344051361084,0.5264636278152466,0.7173706889152527,0.3852877914905548,0.7718700170516968,0.4238686263561249,0.4872737526893616,0.4175468385219574,0.4921753406524658,6.673333333333334
201,0.48772528767585754,0.7167247533798218,0.357064813375473,0.7406467795372009,0.5253543853759766,0.72024005651474,0.3833909332752228,0.7718414068222046,0.42500269412994385,0.4892262816429138,0.41793468594551086,0.4947519898414612,6.7067000000000005
202,0.4874520003795624,0.7166165709495544,0.35573458671569824,0.7397766709327698,0.5248268246650696,0.7220332622528076,0.3803631663322449,0.7717323303222656,0.42604947090148926,0.49130943417549133,0.41838711500167847,0.49665623903274536,6.740066666666666
203,0.4844534993171692,0.7174553871154785,0.35379549860954285,0.7390161752700806,0.5245069861412048,0.7262183427810669,0.3761083781719208,0.771887481212616,0.42778727412223816,0.49165579676628113,0.4189418852329254,0.4973032772541046,6.773433333333333
204,0.4825507700443268,0.7175866365432739,0.35248667001724243,0.7376307845115662,0.5238217115402222,0.7280901670455933,0.3739979863166809,0.7720124125480652,0.42904314398765564,0.49139440059661865,0.4196208417415619,0.4971199035644531,6.8068
205,0.481548935174942,0.7196882963180542,0.35006940364837646,0.7376633882522583,0.5219457149505615,0.731853723526001,0.37006455659866333,0.7721686363220215,0.43093544244766235,0.4933038055896759,0.42042452096939087,0.4990285634994507,6.840166666666667
206,0.47900110483169556,0.7208200693130493,0.3476603627204895,0.7376724481582642,0.5198159217834473,0.7349547147750854,0.3696059584617615,0.7734642028808594,0.43206360936164856,0.4929702877998352,0.420759916305542,0.4985896646976471,6.8735333333333335
207,0.47752025723457336,0.7218586802482605,0.3456413745880127,0.7373111248016357,0.5161120295524597,0.7377325892448425,0.3668023347854614,0.7758194804191589,0.4326222538948059,0.4928224980831146,0.42096978425979614,0.49878495931625366,6.9069
208,0.4758443236351013,0.722154438495636,0.3443883955478668,0.7359967231750488,0.51334547996521,0.7381062507629395,0.36527198553085327,0.7763670682907104,0.43243706226348877,0.4926856756210327,0.42173904180526733,0.4986867308616638,6.940266666666667
209,0.4746592044830322,0.722057044506073,0.3433111310005188,0.7350618839263916,0.5103422403335571,0.7383010387420654,0.3630744516849518,0.7774662971496582,0.4331413507461548,0.4925687313079834,0.42195776104927063,0.4985907971858978,6.973633333333334
210,0.47458961606025696,0.7236063480377197,0.34307998418807983,0.7336041927337646,0.5092067122459412,0.7398762702941895,0.36154279112815857,0.7784697413444519,0.4340249001979828,0.4931267201900482,0.4226784110069275,0.49905499815940857,7.007000000000001
211,0.4750235676765442,0.7252375483512878,0.3432637155056,0.7294760346412659,0.5091202855110168,0.7403733134269714,0.3614671230316162,0.7785834074020386,0.43443989753723145,0.49308204650878906,0.4228622019290924,0.4989684820175171,7.040366666666666
212,0.47458386421203613,0.7255667448043823,0.34364569187164307,0.7270241975784302,0.5082051157951355,0.7417805790901184,0.3600520193576813,0.7786461114883423,0.4353080987930298,0.4930214285850525,0.4234292507171631,0.49892380833625793,7.073733333333333
213,0.47225579619407654,0.7259310483932495,0.34388741850852966,0.7238355875015259,0.5067927241325378,0.7430375218391418,0.3596779704093933,0.7783934473991394,0.4353403151035309,0.49125826358795166,0.424445778131485,0.49767789244651794,7.1071
214,0.4695936441421509,0.7255861759185791,0.34419816732406616,0.7199717164039612,0.5060088634490967,0.7423115968704224,0.35904279351234436,0.7773417234420776,0.4357949197292328,0.48656126856803894,0.4244355857372284,0.49392345547676086,7.140466666666667
215,0.468802273273468,0.7251368761062622,0.3445834815502167,0.7164416313171387,0.5043536424636841,0.7418357133865356,0.35806745290756226,0.7768732905387878,0.435661256313324,0.4850965738296509,0.42572319507598877,0.49174413084983826,7.1738333333333335
216,0.4672645628452301,0.7250296473503113,0.34663474559783936,0.7130876779556274,0.5023067593574524,0.7431222200393677,0.35760700702667236,0.7760578989982605,0.43551498651504517,0.48128873109817505,0.4259251058101654,0.4873673915863037,7.2072
217,0.46382078528404236,0.7210069298744202,0.3505532741546631,0.7098677754402161,0.4968309998512268,0.7430445551872253,0.35639920830726624,0.7751880884170532,0.43540897965431213,0.4759911000728607,0.42607370018959045,0.48127588629722595,7.240566666666667
218,0.45857423543930054,0.7192181944847107,0.3542192280292511,0.7040137052536011,0.49272599816322327,0.7411051392555237,0.35703033208847046,0.7669935822486877,0.43523263931274414,0.47442325949668884,0.42649465799331665,0.47793734073638916,7.273933333333334
219,0.45906057953834534,0.7193909287452698,0.35737496614456177,0.7021248936653137,0.4924592971801758,0.7438665628433228,0.35700395703315735,0.7673979997634888,0.4352119565010071,0.47303667664527893,0.4263741970062256,0.47632861137390137,7.307300000000001
220,0.4588471055030823,0.7192773222923279,0.3600599765777588,0.6989185214042664,0.4907985031604767,0.7435230016708374,0.35700973868370056,0.7672268152236938,0.4342484474182129,0.47201961278915405,0.4270687401294708,0.47468793392181396,7.3406666666666665
221,0.4569658041000366,0.7193091511726379,0.36308008432388306,0.6975919008255005,0.48917168378829956,0.7434411644935608,0.3577665090560913,0.7669898271560669,0.43422919511795044,0.471725195646286,0.42710191011428833,0.4743809998035431,7.374033333333333
222,0.45489445328712463,0.7194444537162781,0.36677733063697815,0.6934846639633179,0.48636505007743835,0.7426540851593018,0.36182117462158203,0.7647110223770142,0.4329260587692261,0.47172990441322327,0.4282991588115692,0.47349193692207336,7.4074
223,0.4533742070198059,0.7209799885749817,0.37390732765197754,0.6905754208564758,0.48454761505126953,0.7435108423233032,0.368166983127594,0.7624644041061401,0.432679146528244,0.4711250066757202,0.42980822920799255,0.47160783410072327,7.440766666666667
224,0.4527839720249176,0.7220587730407715,0.3748972713947296,0.6913679838180542,0.4818505346775055,0.7440736293792725,0.3719070851802826,0.7629042267799377,0.4324737787246704,0.47075948119163513,0.4314384162425995,0.47074228525161743,7.4741333333333335
225,0.4514419734477997,0.7222658395767212,0.37904858589172363,0.6898898482322693,0.4798951745033264,0.7449280619621277,0.3783702850341797,0.7628293037414551,0.4324779212474823,0.47042909264564514,0.43097230792045593,0.47027021646499634,7.5075
226,0.4448290467262268,0.7228813171386719,0.3838817775249481,0.6904502511024475,0.47051766514778137,0.7468909025192261,0.3852183222770691,0.7618600130081177,0.43206286430358887,0.47046974301338196,0.4318203926086426,0.47027838230133057,7.540866666666667
227,0.43979066610336304,0.7226993441581726,0.40269026160240173,0.7039902806282043,0.46829694509506226,0.7482304573059082,0.4183761179447174,0.7621616125106812,0.43079930543899536,0.46997079253196716,0.43195292353630066,0.4695771634578705,7.574233333333334
228,0.4369710087776184,0.7232832908630371,0.4060625433921814,0.7043108344078064,0.46677955985069275,0.7490125894546509,0.41173800826072693,0.7612412571907043,0.4292873442173004,0.46974173188209534,0.4321306049823761,0.4688948094844818,7.6076
229,0.4316951632499695,0.7225092649459839,0.4024046063423157,0.699205756187439,0.4635431170463562,0.7502801418304443,0.4088260531425476,0.7580046653747559,0.42831772565841675,0.46961671113967896,0.4320787191390991,0.46849188208580017,7.6409666666666665
230,0.4235537350177765,0.7229272127151489,0.4156056046485901,0.6994439363479614,0.4482406973838806,0.7553221583366394,0.41769203543663025,0.7567548155784607,0.42773473262786865,0.4692670404911041,0.43194517493247986,0.46780410408973694,7.674333333333333
231,0.425078421831131,0.7190499305725098,0.40937456488609314,0.699463963508606,0.4576462507247925,0.7542857527732849,0.4153696596622467,0.7573078274726868,0.4279375672340393,0.4686283469200134,0.4308793246746063,0.46728092432022095,7.7077
232,0.42358043789863586,0.7180155515670776,0.4140506982803345,0.6992751955986023,0.4502813220024109,0.7540560960769653,0.4231332540512085,0.7550139427185059,0.42689067125320435,0.4686973989009857,0.43050599098205566,0.46755731105804443,7.741066666666667
233,0.42773863673210144,0.7156087160110474,0.4162679612636566,0.7006224393844604,0.4564000070095062,0.7486558556556702,0.43034982681274414,0.7534216642379761,0.42703330516815186,0.4687533676624298,0.4294760823249817,0.4678244888782501,7.7744333333333335
234,0.4291468858718872,0.714246392250061,0.42097553610801697,0.7009831070899963,0.4589887857437134,0.7450764179229736,0.43287500739097595,0.7523573040962219,0.4270626902580261,0.4687421917915344,0.42919474840164185,0.46800217032432556,7.8078
235,0.431260347366333,0.7139331102371216,0.42283257842063904,0.7010694742202759,0.46025270223617554,0.7439167499542236,0.43590131402015686,0.7516140937805176,0.42710453271865845,0.467739999294281,0.4288458228111267,0.467744916677475,7.841166666666667
236,0.4314136803150177,0.7127450108528137,0.4251866638660431,0.7017894983291626,0.45927271246910095,0.742688000202179,0.4434400796890259,0.750275194644928,0.427107572555542,0.4665836989879608,0.42904067039489746,0.4672912359237671,7.874533333333334
