frame,left_foot_x,left_foot_y,right_foot_x,right_foot_y,left_toe_x,left_toe_y,right_toe_x,right_toe_y,left_hip_x,left_hip_y,right_hip_x,right_hip_y
96,0.016578124836087227,0.7609160542488098,0.14562848210334778,0.7701258063316345,0.0374692901968956,0.8109751343727112,0.1852879822254181,0.7982231378555298,0.1412929743528366,0.5180243849754333,0.11600607633590698,0.49778079986572266
97,0.020406056195497513,0.7609006762504578,0.1483982652425766,0.7732771635055542,0.038383226841688156,0.8109357357025146,0.1877703070640564,0.8023025989532471,0.14690731465816498,0.5186579823493958,0.12149398028850555,0.49788495898246765
98,0.02472563646733761,0.7604358196258545,0.15110531449317932,0.7745622396469116,0.03906933590769768,0.8107506036758423,0.18449224531650543,0.8070706129074097,0.15386418998241425,0.5186958909034729,0.1291162073612213,0.4979775547981262
99,0.03000020608305931,0.7598028182983398,0.14911359548568726,0.776675820350647,0.04401376098394394,0.8105738162994385,0.18525800108909607,0.8135309219360352,0.15897232294082642,0.5185705423355103,0.13450881838798523,0.49784934520721436
100,0.0681542307138443,0.7490850687026978,0.14791874587535858,0.7758491635322571,0.07592359185218811,0.8042747378349304,0.177633136510849,0.8137099742889404,0.17990045249462128,0.5184616446495056,0.15514013171195984,0.5000970959663391
101,0.08692153543233871,0.7415665984153748,0.1498986780643463,0.7735500931739807,0.11301431804895401,0.7978916168212891,0.17923422157764435,0.8114326596260071,0.1890411674976349,0.5183749198913574,0.16367053985595703,0.5010893940925598
102,0.11147167533636093,0.7425271272659302,0.15025468170642853,0.7733790278434753,0.13201195001602173,0.7924457788467407,0.18197360634803772,0.8101528286933899,0.19469907879829407,0.5182920098304749,0.16796602308750153,0.5022259950637817
103,0.17955878376960754,0.7530925869941711,0.15229205787181854,0.7706483006477356,0.20116345584392548,0.7932709455490112,0.18048523366451263,0.8093933463096619,0.213904470205307,0.5183009505271912,0.182225301861763,0.5023442506790161
104,0.19123677909374237,0.7534692287445068,0.15217843651771545,0.7649348974227905,0.21574029326438904,0.7946323156356812,0.18155749142169952,0.8089329600334167,0.2189708948135376,0.51789391040802,0.1868763267993927,0.5024508237838745
105,0.19648684561252594,0.7631847858428955,0.15181520581245422,0.764818549156189,0.21964605152606964,0.7955160140991211,0.17977778613567352,0.8085451126098633,0.22315511107444763,0.5180147290229797,0.19065436720848083,0.5037289261817932
106,0.2263120710849762,0.76200932264328,0.15268436074256897,0.7637764811515808,0.24834592640399933,0.7898424863815308,0.18239600956439972,0.8060389757156372,0.22748546302318573,0.5169414281845093,0.19529834389686584,0.5035616159439087
107,0.2673662006855011,0.7615994811058044,0.1573396474123001,0.762729287147522,0.3025605380535126,0.7888625860214233,0.1803705394268036,0.806005597114563,0.23964667320251465,0.516802191734314,0.20802029967308044,0.5036014914512634
108,0.27797359228134155,0.7608559727668762,0.15719516575336456,0.761924684047699,0.30939003825187683,0.7901405096054077,0.17994104325771332,0.8059658408164978,0.24528245627880096,0.5162790417671204,0.21345452964305878,0.5035766363143921
109,0.2844509482383728,0.7606755495071411,0.15774431824684143,0.7609066367149353,0.31434163451194763,0.7906939387321472,0.1795257329940796,0.8049386143684387,0.25091639161109924,0.5162951350212097,0.21888446807861328,0.5040382146835327
110,0.2883656620979309,0.7642304301261902,0.16271261870861053,0.7582947015762329,0.32128259539604187,0.7994441986083984,0.1797560751438141,0.8050301671028137,0.27479881048202515,0.5184226632118225,0.24147912859916687,0.5044664144515991
111,0.28568437695503235,0.7655397057533264,0.16783344745635986,0.756179928779602,0.3123994469642639,0.803644597530365,0.18104508519172668,0.8051150441169739,0.28074175119400024,0.5202817320823669,0.24821190536022186,0.5046989917755127
112,0.2842037081718445,0.7667246460914612,0.1689383089542389,0.7551191449165344,0.3141148090362549,0.8064976930618286,0.18201199173927307,0.805526852607727,0.2863296866416931,0.5222436189651489,0.2543179392814636,0.5048969984054565
113,0.28178855776786804,0.7677268385887146,0.1989017128944397,0.7477577924728394,0.3151741027832031,0.8090755939483643,0.1950313299894333,0.8054624795913696,0.3061234652996063,0.523680567741394,0.2799171805381775,0.5049168467521667
114,0.2851364016532898,0.770904004573822,0.21014924347400665,0.7459463477134705,0.3196849226951599,0.8105424046516418,0.2043371945619583,0.8052995800971985,0.31080132722854614,0.5243334174156189,0.285626083612442,0.5052575469017029
115,0.28772681951522827,0.7727547287940979,0.2271880805492401,0.7463729977607727,0.3208727240562439,0.8122102618217468,0.22583934664726257,0.8062433004379272,0.31319868564605713,0.5241366028785706,0.2921004891395569,0.5053065419197083
116,0.2826229929924011,0.7605894207954407,0.2869719862937927,0.756399393081665,0.31081902980804443,0.8078656792640686,0.3148028552532196,0.8068768978118896,0.33036336302757263,0.5165188908576965,0.30584487318992615,0.5030643343925476
117,0.28588253259658813,0.7606887817382812,0.29629552364349365,0.7721819281578064,0.312924325466156,0.805820882320404,0.3265129625797272,0.8138274550437927,0.33645346760749817,0.5152262449264526,0.3129633367061615,0.5030259490013123
118,0.2920345664024353,0.7571375370025635,0.2928905785083771,0.7729719877243042,0.3159899413585663,0.8059412837028503,0.32192498445510864,0.8130851984024048,0.3390195667743683,0.5155161619186401,0.31883904337882996,0.5041487812995911
119,0.2873612642288208,0.7610765695571899,0.3228708803653717,0.7782875299453735,0.3151072561740875,0.8052646517753601,0.3561787009239197,0.8167822957038879,0.33988502621650696,0.515188992023468,0.3216363191604614,0.5038043260574341
120,0.28587281703948975,0.7623116970062256,0.33082765340805054,0.7781633138656616,0.31457871198654175,0.8044538497924805,0.36596888303756714,0.8162559270858765,0.34286025166511536,0.5149219632148743,0.3266058564186096,0.5030623078346252
121,0.28729239106178284,0.765383780002594,0.39766034483909607,0.7688694000244141,0.31892627477645874,0.8060299158096313,0.4431537687778473,0.7929010987281799,0.3523789048194885,0.5117843747138977,0.33812615275382996,0.5014470219612122
122,0.2899021804332733,0.7661391496658325,0.40585941076278687,0.7682266235351562,0.3178636133670807,0.8078767657279968,0.44552069902420044,0.7929051518440247,0.35913923382759094,0.5098427534103394,0.34165632724761963,0.4987538754940033
123,0.2902935743331909,0.7664566040039062,0.40894001722335815,0.7681133151054382,0.3198791742324829,0.8103910684585571,0.4490671157836914,0.7957896590232849,0.3620587885379791,0.5100504159927368,0.345868319272995,0.49803629517555237
124,0.29805007576942444,0.7664239406585693,0.41478124260902405,0.768376886844635,0.32128316164016724,0.8139389753341675,0.45536500215530396,0.8030280470848083,0.38408592343330383,0.5067307949066162,0.3683969974517822,0.49211639165878296
125,0.3011758625507355,0.7663919925689697,0.41427096724510193,0.7734379172325134,0.3227265477180481,0.8153522610664368,0.4523703157901764,0.8097289204597473,0.39571863412857056,0.5055933594703674,0.3805394172668457,0.4899628460407257
126,0.30635565519332886,0.7663740515708923,0.4163137972354889,0.7736067175865173,0.325672447681427,0.8165760040283203,0.452908456325531,0.8111727237701416,0.4019729495048523,0.5059781670570374,0.38694271445274353,0.4902860224246979
127,0.312394380569458,0.7640739679336548,0.4136982858181,0.7740771770477295,0.3303019404411316,0.8161981701850891,0.45466798543930054,0.811021625995636,0.4077995717525482,0.5049578547477722,0.394661545753479,0.49081289768218994
128,0.35243654251098633,0.7455150485038757,0.41290298104286194,0.7721282839775085,0.3726447820663452,0.8066850900650024,0.4506940245628357,0.8113353848457336,0.4287852644920349,0.5026406645774841,0.41265106201171875,0.4896739423274994
129,0.41072583198547363,0.7505479454994202,0.396392822265625,0.7632648348808289,0.44761866331100464,0.8064534068107605,0.4373670220375061,0.8099409341812134,0.43713539838790894,0.5028492212295532,0.4178776144981384,0.4896707236766815
130,0.3881215453147888,0.7438337206840515,0.41487374901771545,0.7638900876045227,0.40352097153663635,0.7953110337257385,0.45543527603149414,0.8110970854759216,0.4365982413291931,0.5029060244560242,0.42376238107681274,0.4900795817375183
131,0.40328487753868103,0.747327446937561,0.41688695549964905,0.7632535099983215,0.4309062361717224,0.7967233061790466,0.44735628366470337,0.8115946054458618,0.439199835062027,0.5031586289405823,0.42763853073120117,0.48905590176582336
132,0.43905192613601685,0.7509071230888367,0.42094674706459045,0.7634114027023315,0.47154441475868225,0.7999854683876038,0.4600909650325775,0.811600923538208,0.45419472455978394,0.5014484524726868,0.43994808197021484,0.4890827536582947
133,0.4705207347869873,0.7515537142753601,0.4207286834716797,0.7628079652786255,0.49697136878967285,0.80040043592453,0.45247411727905273,0.8117339611053467,0.46157822012901306,0.5009132623672485,0.44096407294273376,0.4889398515224457
134,0.4989507794380188,0.7519177794456482,0.4239473342895508,0.7629037499427795,0.5409191846847534,0.7992480397224426,0.45392554998397827,0.8119271993637085,0.4679287075996399,0.5005667805671692,0.44535619020462036,0.4887814223766327
135,0.5135079026222229,0.7526699900627136,0.42560920119285583,0.7630658745765686,0.5566582083702087,0.7958429455757141,0.4540861248970032,0.8119087219238281,0.47230738401412964,0.4998377561569214,0.44966912269592285,0.4880881607532501
136,0.5549131631851196,0.7559777498245239,0.4300052225589752,0.7628768086433411,0.5993931293487549,0.7956958413124084,0.45328670740127563,0.8136395812034607,0.48660239577293396,0.49995851516723633,0.4711681008338928,0.48873186111450195
137,0.5581200122833252,0.761574387550354,0.43234553933143616,0.7629020810127258,0.6008883118629456,0.7961097359657288,0.4532923698425293,0.8126532435417175,0.4960024356842041,0.5002089738845825,0.47705674171447754,0.4887809753417969
138,0.5606014132499695,0.7632712125778198,0.4305935800075531,0.7620356678962708,0.6049808263778687,0.8031588792800903,0.45231860876083374,0.8131334781646729,0.5035023093223572,0.5028110146522522,0.48341113328933716,0.48919984698295593
139,0.5635262727737427,0.7667649984359741,0.4340895116329193,0.7618322372436523,0.6079457998275757,0.8088024258613586,0.4540765881538391,0.8141649961471558,0.5099510550498962,0.5043814778327942,0.4902474880218506,0.4893261790275574
140,0.5624009370803833,0.7684638500213623,0.4423099458217621,0.7606363892555237,0.6025384664535522,0.8122941255569458,0.4581005573272705,0.8147209882736206,0.5312387347221375,0.5034518241882324,0.5141530632972717,0.48902422189712524
141,0.5613570213317871,0.7693808078765869,0.4606132507324219,0.7445896863937378,0.605721116065979,0.8132014870643616,0.4621396064758301,0.8108013272285461,0.5405009984970093,0.5028228163719177,0.5299075841903687,0.4884836971759796
142,0.5603685975074768,0.7700812220573425,0.4621518552303314,0.740192711353302,0.6042145490646362,0.813727080821991,0.46438854932785034,0.809580385684967,0.5431572198867798,0.5034061074256897,0.5303278565406799,0.48825564980506897
143,0.5480940937995911,0.7533628940582275,0.5439108610153198,0.7429191470146179,0.5898168683052063,0.8026968836784363,0.5864638090133667,0.8079246282577515,0.553186297416687,0.49715057015419006,0.5523893237113953,0.4861696660518646
144,0.5483406186103821,0.750129759311676,0.5651921033859253,0.7450946569442749,0.5899056792259216,0.8006193041801453,0.596220850944519,0.807914137840271,0.5530233979225159,0.4916757345199585,0.5599313974380493,0.4807024598121643
145,0.5552438497543335,0.7528491616249084,0.5738204717636108,0.7464752793312073,0.5929771661758423,0.8012062311172485,0.6024606823921204,0.8079717755317688,0.5574612021446228,0.4921823740005493,0.5640755295753479,0.4798511266708374
146,0.5727847814559937,0.7590481638908386,0.6363450884819031,0.7477377653121948,0.6054650545120239,0.803899347782135,0.6803696155548096,0.8008511066436768,0.5774301290512085,0.4931974709033966,0.5802932977676392,0.4796158969402313
147,0.5683283805847168,0.762456476688385,0.6621788740158081,0.7474521994590759,0.6085634231567383,0.8086262941360474,0.7095264196395874,0.7970032095909119,0.581955075263977,0.4935764968395233,0.5851007103919983,0.4777697026729584
148,0.5679660439491272,0.7658223509788513,0.6772900819778442,0.748126745223999,0.6101841926574707,0.8124006986618042,0.7252773642539978,0.7913831472396851,0.5889486074447632,0.49375972151756287,0.5896175503730774,0.4774910807609558
149,0.5698457956314087,0.7663354277610779,0.7054768800735474,0.7515313625335693,0.6089597940444946,0.8151921629905701,0.7571226358413696,0.7909659147262573,0.6106374263763428,0.4991656243801117,0.6112467646598816,0.4803311228752136
150,0.5725921988487244,0.7659464478492737,0.7092313170433044,0.754923403263092,0.6067092418670654,0.8155127763748169,0.7526324987411499,0.7920254468917847,0.6151076555252075,0.4993835687637329,0.6187090873718262,0.48027655482292175
151,0.5821973085403442,0.761924684047699,0.7139021754264832,0.7597306370735168,0.6073212027549744,0.8152347207069397,0.7587913274765015,0.8074943423271179,0.6410707235336304,0.49541234970092773,0.6485540270805359,0.4788590669631958
152,0.5925663709640503,0.7558427453041077,0.7160184383392334,0.7604661583900452,0.6095880270004272,0.8157480359077454,0.7674409747123718,0.8125152587890625,0.647911787033081,0.4929543137550354,0.6593388319015503,0.4781915545463562
153,0.6019827127456665,0.7490947246551514,0.7173404693603516,0.765064001083374,0.612835168838501,0.815560519695282,0.7650376558303833,0.8152185082435608,0.6536068320274353,0.49307024478912354,0.6669893860816956,0.47754114866256714
154,0.7126218676567078,0.7533557415008545,0.6885908246040344,0.7609599828720093,0.7481503486633301,0.8131858110427856,0.7287168502807617,0.8040910363197327,0.6832682490348816,0.48639681935310364,0.686571478843689,0.4715355634689331
155,0.7047784328460693,0.7531021237373352,0.7016163468360901,0.7607212662696838,0.7401362061500549,0.8013784885406494,0.7378996014595032,0.8052367568016052,0.6857718825340271,0.4828509986400604,0.6933146715164185,0.4693237841129303
156,0.7154308557510376,0.7532374858856201,0.7180519700050354,0.7595020532608032,0.7593157887458801,0.8000729084014893,0.7616838812828064,0.8069021701812744,0.6910465359687805,0.47852519154548645,0.6993505954742432,0.4653872847557068
157,0.7231045961380005,0.7561653256416321,0.7232933640480042,0.7613850235939026,0.7671117782592773,0.8003478646278381,0.7722705602645874,0.8108058571815491,0.6969200968742371,0.47864142060279846,0.7048624753952026,0.46623215079307556
158,0.8039274215698242,0.7552064657211304,0.7183529734611511,0.7619093060493469,0.842851459980011,0.7899790406227112,0.7622629404067993,0.8110913634300232,0.7232431173324585,0.47815993428230286,0.7229942083358765,0.46689173579216003
159,0.8352876901626587,0.7524763345718384,0.7235888242721558,0.7618569135665894,0.8888772130012512,0.7858598232269287,0.7702175974845886,0.8146772980690002,0.7310466170310974,0.479250431060791,0.7323632836341858,0.4672301113605499
160,0.8516216278076172,0.7525395154953003,0.7255861759185791,0.762729287147522,0.9090467691421509,0.7865553498268127,0.7742151021957397,0.8177181482315063,0.7395045161247253,0.4796401560306549,0.7401477098464966,0.4674181342124939
161,0.8638303875923157,0.752667248249054,0.727225661277771,0.7626135945320129,0.92302006483078,0.7801743745803833,0.7720804810523987,0.8174518942832947,0.7473255395889282,0.4802752733230591,0.7475593686103821,0.4673401415348053
162,0.8760239481925964,0.7552623748779297,0.7256144285202026,0.7635335326194763,0.9337940216064453,0.7834698557853699,0.7718914747238159,0.8202387094497681,0.7602535486221313,0.48277804255485535,0.7549954652786255,0.4674633741378784
163,0.8957282900810242,0.7669764757156372,0.7349472641944885,0.7634797692298889,0.9522379040718079,0.802955687046051,0.7713080644607544,0.8208736777305603,0.7914489507675171,0.4884721636772156,0.7871575951576233,0.4679843783378601
164,0.9012330174446106,0.7740575075149536,0.7430800199508667,0.7613047361373901,0.962389349937439,0.8095082640647888,0.7738251090049744,0.8201296925544739,0.8001909255981445,0.48847708106040955,0.7950100898742676,0.47022467851638794
165,0.9028464555740356,0.7811824679374695,0.7492169141769409,0.757673978805542,0.9555767178535461,0.8128479719161987,0.7755728363990784,0.8199185132980347,0.804256796836853,0.4884105920791626,0.8047634363174438,0.47037002444267273
166,0.897418200969696,0.7786228656768799,0.7599474787712097,0.7478621006011963,0.9524523019790649,0.8142154216766357,0.7730609774589539,0.8164098262786865,0.8102340698242188,0.4875636100769043,0.813997745513916,0.47034692764282227
167,0.8988827466964722,0.7763894200325012,0.7717145681381226,0.7461837530136108,0.9567221403121948,0.8154119253158569,0.7794536352157593,0.8118925094604492,0.8161801099777222,0.48747730255126953,0.823668360710144,0.4712567627429962
168,0.8907032012939453,0.7752963900566101,0.7918100357055664,0.7426584959030151,0.933463454246521,0.8077431917190552,0.7875520586967468,0.8070310950279236,0.820889949798584,0.4860926866531372,0.8319995999336243,0.4712357819080353
169,0.905829131603241,0.774346649646759,0.9033434987068176,0.7445504665374756,0.9460003972053528,0.8008788228034973,0.9368118047714233,0.7899609804153442,0.8383520245552063,0.4853595793247223,0.8556126356124878,0.4667791724205017
170,0.9046953320503235,0.7753814458847046,0.9118369221687317,0.7129248380661011,0.9485440254211426,0.8011091947555542,0.9391360282897949,0.7493504285812378,0.8434243202209473,0.48381200432777405,0.8603967428207397,0.4616558849811554
171,0.9037123918533325,0.7668126225471497,0.9410786628723145,0.7196547985076904,0.9421029090881348,0.793544352054596,0.9779607653617859,0.771546483039856,0.8479033708572388,0.4842987060546875,0.8742839694023132,0.46145179867744446
172,0.904350757598877,0.7669371962547302,1.0030579566955566,0.6986161470413208,0.9440819621086121,0.8002747893333435,1.0383433103561401,0.7245095372200012,0.8739020228385925,0.4842322766780853,0.8937681317329407,0.45969095826148987
173,0.9040600657463074,0.7668295502662659,1.005977749824524,0.6598495244979858,0.9417679905891418,0.8025573492050171,1.021737813949585,0.717665433883667,0.8774881362915039,0.4827907681465149,0.9023370742797852,0.45601925253868103
174,0.9043412208557129,0.7662686705589294,0.9943434000015259,0.6865464448928833,0.9360225796699524,0.8071034550666809,1.0225328207015991,0.7285650372505188,0.8860182762145996,0.4827999472618103,0.9091145396232605,0.45570069551467896
175,0.9108291864395142,0.7658969759941101,0.9363535046577454,0.7409121990203857,0.9361249804496765,0.8069639205932617,0.9638873338699341,0.7782580256462097,0.912651538848877,0.48279958963394165,0.933607280254364,0.45660215616226196
176,0.9198108911514282,0.7698954343795776,0.9284175634384155,0.7423384785652161,0.9506969451904297,0.8099142909049988,0.9504178166389465,0.7842385768890381,0.9231325387954712,0.4808943569660187,0.9395726919174194,0.4572056829929352
177,0.9240323901176453,0.7678757309913635,0.9313734769821167,0.7428150773048401,0.9528241157531738,0.8095300793647766,0.9494414329528809,0.7875181436538696,0.9291483163833618,0.47859054803848267,0.9515970945358276,0.45750072598457336
178,0.9620332717895508,0.7551457285881042,0.959060549736023,0.7438596487045288,0.9812148213386536,0.7992419600486755,0.9790788888931274,0.799587607383728,0.9662268757820129,0.4787522256374359,0.9848208427429199,0.4587123692035675
179,0.9784021377563477,0.7455635070800781,1.007506012916565,0.7411359548568726,0.9924612045288086,0.7992309927940369,1.0050684213638306,0.7971405386924744,0.9734787940979004,0.47815853357315063,0.9929161071777344,0.4541547894477844
180,1.0089914798736572,0.7345559000968933,1.0444790124893188,0.7229284048080444,1.0233447551727295,0.7576345205307007,1.0655550956726074,0.7396042943000793,0.9808554649353027,0.4751243591308594,0.9989291429519653,0.4496416449546814
181,1.0684746503829956,0.678596556186676,1.0898267030715942,0.6641902327537537,1.0881059169769287,0.6943778395652771,1.1189043521881104,0.6821603178977966,0.9887580871582031,0.4740197956562042,1.0008755922317505,0.44133228063583374
182,1.1055115461349487,0.6005464792251587,1.1095579862594604,0.5854593515396118,1.1219919919967651,0.6175574660301208,1.136667013168335,0.6075240969657898,1.015075922012329,0.4744132459163666,1.0316988229751587,0.437923401594162
